ProjectID,AppNum,AppType,Description,ProjectName,ProjectTown,District,Status,GisLatitude,GisLongitude,LINK
19269,5L1199,Major,SUBDIV 19.8 ACRES: 5 RES LOTS/ ROAD,STOWEVIEW SUBDIVISION,Morristown,05,Permit,44.50268054,-72.60841065,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1199
19270,5L1200,Minor,6 RES LOTS,,Wolcott,05,Permit,44.56660858,-72.47558045,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1200
19274,5L1201,Major,CONSTRUCT ADD 450 LINEAL FT OF RD W/ CUL-DE-SAC ON EXISTING RD,,Morristown,05,Permit,44.53771665,-72.57912772,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1201
19276,5L1204,Major,SUBDIV  34.8 ACRES = 3 RES LOTS,,Elmore,05,Permit,44.55161922,-72.53868165,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1204
19277,5L1205,Minor,CONSTR A CHURCH MEETING HOUSE AND RELATED FACILITIES ON A 4.8 LOT,,Johnson,05,Permit,44.64791653,-72.73678882,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1205
19280,5L1209,Minor,SELL 8-ACRE & 92-ACRE LOT & 3 OTHER LOTS (IE SUBDIV INTO 5 LOTS),,Eden,05,Permit,44.68393253,-72.59086829,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1209
19285,5L1211,Minor,DEV & OPERATE GRAVEL PIT/ANNUAL EXTRACTION RATE 5000 CB YDS,,Eden,05,Permit,44.69597157,-72.58155946,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1211
19287,5L1213,Minor,GRAVEL EXT  3 RESIDENTIAL LOTS,,Johnson,05,Permit,44.66289958,-72.61712625,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1213
19290,5L1217,Minor,SIX LOT RESIDENTIAL SUBDIVISION,,Hyde Park,05,Denied,44.64293839,-72.58552264,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1217
19294,5L1222,Minor,5 LOT RES SUBDIV,PRATT & PRATT,Cambridge,05,Permit,44.65093038,-72.63384328,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1222
19295,5L1225,Minor,SUBDIVISION OF 3 BUILDING LOTS AND 1 RETAINED/ROAD CONSTRUCTION,,Morristown,05,Permit,44.53208634,-72.57594409,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1225
19296,5L1237,Major,17 LOTS ON 285 ACRES,,Waterbury,05,Permit,44.41275176,-72.68978328,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1237
19308,5L1241,Major,OPERATION OF STONE QUARRY & MAX ANNUAL EXTRACTION 30000 CY OVER 10 YRS,MANOSH QUARRY,Wolcott,05,Permit,44.53197543,-72.42006868,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1241
19310,5L1242,Minor,CONSTR STORE & GAS STATION & REMOVE EXISTING GARAGE,,Cambridge,05,Permit,44.64470986,-72.83384913,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1242
19312,5L1245,Minor,SAND EXTRACTION PROJ OPERATED BY/FOR TOWN -MAXIMUM OF 4000 YD OF SAND PER YEAR,TAYLOR SAND PIT,Wolcott,05,Permit,44.61114695,-72.4804633,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1245
19314,5L1251,Minor,9 LOT SUBDIV & 1300' +/- OF ROADWAY,,Eden,05,Permit,44.73408613,-72.58135735,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1251
19317,5L1252,Minor,CONSTR A 5600 SF BLDG FOR EXPANSION,LAMOILLE VALLEY VET SERV,Hyde Park,05,Permit,44.59452177,-72.61173823,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1252
19319,5L1254,Major,GRVL EXTRCTN PROJ BY TOWN CAMBRIDGE - 8 ACRES LAND,,Waterville,05,Permit,44.72975138,-72.74001075,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1254
19321,5L1255,Major,SUVDIV A 28 ACRE TRACT INTO 10 RESIDNTL LOTS & CONSTR A 1350' RD,SUN VALLEY SUBDIVISION,Morristown,05,Permit,44.52351398,-72.61427463,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1255
19327,5L1259,Major,CONSTR 3 BLDGS TO CONTAIN 4 HOTEL SUITES EACH,INN AT LITTLE RIVER,Stowe,05,Permit,44.61286321,-72.81225497,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1259
19332,5L1260,Minor,SUBDIV 76.5 ACRES TO CREAT 5 SINGLE RESDNTL LOTS & CONSTR A PRIVATE RD,NONE,Stowe,05,Permit,44.48040746,-72.66457283,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1260
19333,5L1266,Minor,TO LOCATE A 4-UNIT MODULAR CLASSROOM AT EXISTING FACILITY,NONE,Johnson,05,Permit,44.63624751,-72.67477986,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1266
19335,5L1268,Major,CONSTR AN AUTO BODY REPAIR GARAGE & THEN SELL GARAGE ON ITS ONE ACRE OF LAND,NONE,Johnson,05,Permit,44.64286766,-72.70576715,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1268
19337,5L1273,Major,ELEMENTARY SCHOOL,NONE,Morristown,05,Findings,44.55936005,-72.61174813,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1273
19342,5L1275,Minor,CONSTR A SINGLE FAMILY RESIDENCE,WOLCOTT GARAGE,Wolcott,05,Permit,44.56186267,-72.49208455,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1275
19351,5L1277,Minor,RENOVATE/CONVERT FORMER GULF STATION INTO A LAUNDROMAT,NONE,Johnson,05,Permit,44.63633214,-72.6833431,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1277
19352,5L1279,Minor,RENOVATE EXISTING CARRIAGE HOUSE & OPERATE WINERY/RETAIL SHOP AT BOYDEN FARM,NONE,Cambridge,05,Permit,44.64881158,-72.88878563,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1279
19357,5L1281,Major,CONDUCT SAND & GRAVEL REMOVAL OPERATIONS ON 14 ACRE FIELD,NONE,Cambridge,05,Permit,44.63671184,-72.82841693,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1281
19365,5L1287,Major,HOUSEKEEPING & MAINT. OPERATIONS CTR. & EXTRACT 35000 CY SAND/GRAVEL,NONE,Cambridge,05,Permit,44.58709164,-72.78909635,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1287
19369,5L1288,Major,CONST 6250 SF OF NEW RETAIL SP IN 3 PHASES- CONVERT EXSTG BLDG- ASSOCIATED PRKG.,FORGET ME NOT SHOP,Johnson,05,Permit,44.64340722,-72.7068885,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1288
19371,5L1290,Minor,CONST A 150' TELECOM TOWER & AN 8X12 EQUIP. BLDG & UPGRADE A 900' LOGGING RD --- REVOKED,NONE,Hyde Park,05,Permit,44.59469521,-72.54573889,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1290
19373,5L1296,Minor,REVIEW & PERMIT PREVIOUS CONST OF A SAWMILL BLDG & LUMBER SHED & TO OPERATE SAWMILL,,Morristown,05,Permit,44.53270048,-72.59320895,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1296
19374,5L1297,Minor,SUBDIV A 10.7 ACRE LOT INTO THREE RESIDENTIAL LOTS,,Morristown,05,Permit,44.499802,-72.61411599,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1297
19376,5L1312,Major,ONE 100'X50' TRUCK REPAIR GARRAGE- THREE RESIDENTIAL BLDG LOTS,,Cambridge,05,Permit,44.64525443,-72.84249846,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1312
19383,5L1313,Minor,AUTHORIZE PREV CONST/OPERATION OF AN AUTO REPAIR SHOP ON A 2.08 ACRE PARCEL & TO SUBDIV INTO 2 LOTS,Don's Auto Repair,Johnson,05,Permit,44.64601336,-72.73618526,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1313
19384,5L1315,Major,SAND & ROCK QUARRY FOR 10000 CY PER YR,,Wolcott,05,Permit,44.60937591,-72.46643091,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1315
19386,5L1316,Minor,SUBDIVEDE THREE LOTS FROM A 32 ACRE TRACT & TO CONST IMPROVEMENTS TO EXSTG PRIVATE ROAD,,Wolcott,05,Permit,44.54815977,-72.51299308,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1316
19390,5L1317,Minor,RE-CONST A CMRCL STRUCTURE TO CONTAIN 3 CMRCL SP ON 1ST FLR & 3 RSDNTL APTS ON 2ND FLR,,Cambridge,05,Permit,44.64406859,-72.83462503,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1317
19394,5L1318,Major,EXTRACT A MAXIMUM ANNUAL RATE OF 40000 CY OF GRAVEL,,Wolcott,05,Permit,44.55200773,-72.46237739,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1318
19396,5L1323,Major,7 LOT RESIDENTIAL SUBDIV INVOLVING 55 ACRES OF A 225 ACRE TRACT,,Stowe,05,Permit,44.50598372,-72.73222644,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1323
19406,5L1324,Major,COMMERCIAL STORAGE OF LANDSCAPING MATERIALS INCLUDING EARTH PRODUCTS,,Morristown,05,Permit,44.52788278,-72.61674059,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1324
19407,5L1326,Major,AS-BUILT REVIEW OF THE CONST/USE OF A 30'X40' GARAGE/TOWING BUSINESS & AUTO REPAIR  PERMIT DENIAL,,Johnson,05,Denied,44.64422083,-72.65192623,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1326
19409,5L1327,Major,CONVERT AN EXISTING FARM STAND TO A COMMERCIAL USE AS A CABINET-MAKING SHOP AND A REAL ESTATE OFFICE.,,Cambridge,05,Permit,44.62514587,-72.82832107,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1327
19412,5L1328,Major,INSTALLATION AND OPERATION OF A GRAVEL PROCESSING PLAND INVOLVING 7+ ACRES OF LAND,,Morristown,05,Permit,44.56662417,-72.55497222,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1328
19416,5L1329,Minor,CONST TWO SINGLE-STORY MINI STORAGE BLDGS ON THEIR 2.2 ACRE COMMERCIAL PROPERTY,Two Mini Storage Buildings,Johnson,05,Permit,44.63440808,-72.6768278,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1329
19422,5L1334,Major,11 LOT RESIDENTIAL SUBDIVISION AND CONST 3500' ROADWAY,Birch Hill Development,Morristown,05,Permit,44.50359066,-72.60660672,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1334
19425,5L1335,Minor,CURRENT LOT OWNERS WISH TO OBTAIN REQUIRED PERMITS TO CONST LAST TWO LOTS OF AN 8-LOT SUBDIV,Sunset Acres,Morristown,05,Permit,44.58040268,-72.59493043,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1335
19427,5L1338,Major,Master Plan Review (over 10 year period),,Stowe,05,Findings,44.53034846,-72.78285083,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1338
19500,5L1344,Minor,CONST A 25' X 40' SHED TO OPERATE A PORTABLE SAW MILL- CREATE A LOG STORAGE AREA & CONST A 1120 SF BARN FOR PERSONAL USE,,Elmore,05,Permit,44.51976832,-72.5148247,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1344
19501,5L1347,Major,CONST OF A 35 SITE STATE PARK CAMPGROUND FACILITY-PARTIAL FINDINGS ON CRITERION 8A DTD 2/14/00,Smugglers' Notch State Park Campground,Stowe,05,Permit,44.52012237,-72.77128968,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1347
19502,5L1348,Major,CONST OF 32 RESIDENTIAL HOUSING UNITS TO BE CONFIGURED IN THREE BUILDINGS LOCATED ON A 5.4 ACRE TRACT OF LAND,,Cambridge,05,Permit,44.64512901,-72.83195884,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1348
19503,5L1349,Minor,"INSTALL 5981 FT OF OVERHEAD ELECTRIC DISTRIBUTION LINE,",,Eden,05,Permit,44.68435542,-72.47593311,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1349
19504,5L1350,Minor,CONST OF INTERIOR IMPROVEMENTS OF AN EXISTING BARN,Applecheek Farm,Hyde Park,05,Permit,44.58153327,-72.53141094,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1350
19507,5L1351,Major,CONST OF IMPROVEMENTS & OPERATION OF A GRAVEL & EARTH RESOURCES PIT,,Wolcott,05,Permit,44.57382806,-72.51067343,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1351
19512,5L1352,Minor,RELOCATE AN EXISTING & OPERATING CABLE HEADEND ANTENNA & SATELITE RECEPTION FACILITY TO A LOCATION .25 MILES DISTANT,,Cambridge,05,Permit,44.62522719,-72.82679563,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1352
19513,5L1353,Minor,CONST OF IMPROVEMENTS ASSOCIATED WITH THE USE OF A WELL FORMALY SERVING THE VILLAGE GREEN CONDO PROJECT,,Stowe,05,Permit,44.47507617,-72.70809414,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1353
19518,5L1355,Minor,"INSTALLATION OF A 2,200 FOOT OVERHEAD DISTRIBUTION LINE TO SERVE A NEW RESIDENCE",,Cambridge,05,Permit,44.63922688,-72.92529327,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1355
19522,5L1360,Minor,CONSTRUCTION OF A WOODEN 36' X 60' GARAGE TO HOUSE AND REPAIR A COMMERCIAL LOGGING TRUCK.,,Cambridge,05,Permit,44.65905432,-72.88065363,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1360
19523,5L1363,Major,"CREATION OF AN 8 LOT RESIDENTIAL SUBDIVISION AND CONSTRUCTION OF A 2,500 FT ACCESS ROAD ON A 29 ACRE TRACT OF LAND",,Cambridge,05,Permit,44.61040377,-72.81865643,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1363
19524,5L1365,Major,GRAVEL EXTRACTION OPERATION INVOLVING 45 ACRES OF LAND. EXTRACTION WILL TAKE PLACE OVER A 10 YR PERIOD,,Belvidere,05,Permit,44.74257832,-72.74195774,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1365
19526,5L1369,Minor,RENOV OF SAWMILL FOR USE AS AN AUTOMOTIVE REPAIR GARAGE & SITE IMPROVEMENTS. ADDITION ON NORTH SIDE OF 25'X32' ON EXSTG BLDG & 28'X37' EXT ON SOUTH SD,,Hyde Park,05,Permit,44.6738934,-72.59871221,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1369
19527,5L1371,Minor,SUBDIVIDE SEVEN LOTS FOR CONSTR OF CLUSTERED SGL FAMILY HOMES IN DEVELOPMENT KNOWN AS PALISADES VILLAGE,,Stowe,05,Permit,44.46395349,-72.6899322,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1371
19532,5L1376,Minor,EXTRACTION OF 10000 CUBIC YDS OF GRAVEL FOR COMMERCIAL PURPOSE & SUBSEQUENT PROPOSED SUBDIVISION OF 58 ACRE TRACT INTO 4 LOTS,,Stowe,05,Permit,44.48969045,-72.62377312,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1376
19535,5L1378,Minor,CONSTR 28' X 44' ADDN TO PRE-EXSTG BLDG & RECONFIG OF ACCESS DRIVE; OCCUPIES 1.2 ACRE TRACT,Vermont Maple Outlet,Cambridge,05,Permit,44.64543911,-72.8511679,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1378
19541,5L1383,Minor,CONVERT A SINGLE-FAM RES TO DUPLEX BY ADDG 1-BEDROOM APMT ON GROUND FLOOR,,Cambridge,05,Permit,44.63938782,-72.83294158,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1383
19542,5L1387,Minor,CONSTR 7-UNIT APARTMENT HSE ON 3.79 ACRE TRACT,,Cambridge,05,Permit,44.63997783,-72.83505871,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1387
19543,5L1394,Minor,RENOVATE EXSTG BARN AT WAJA FARMS PROPERTY FOR USE AS RENTAL SELF-STORAGE UNITS,,Morristown,05,Permit,44.58508147,-72.61644171,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1394
19544,5L1400,Minor,"TWO PHASED PROJECT. PHASE I RECLAMATION OF PRE-EXISTING GRAVEL PIT, CONSTRUCTION OF A 730' ACCESS ROAD AND 100' X 120' PARKING LOT.",,Cambridge,05,Permit,44.64635976,-72.89690331,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1400
19547,5L1401,Major,"CONSTRUCTION AND USE OF 40,000 SQ FT STRUCTURE FOR ICE RINK/INDOOR SOCCER/FITNESS FACILITY & RELATED IMPROVEMENTS","CREW, Inc.",Morristown,05,Permit,44.5666189,-72.61145041,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1401
19549,5L1408,Minor,CONSTRUCT & USE A 28'X36' COMMERCIAL MEAT CUTTING & PACKAGING PLANT,,Waterville,05,Permit,44.71090851,-72.73000416,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1408
19551,5L1413,Minor,RENOVATION OF THE ROOF OF AN EXISTING GARAGE AND ADDITION OF A CUPOLA ATOP FOR THE INSTALLATION OF TELECOMMUNICATIONS EQUIPMENT.  ALSO A 6' X 10' BLD.,,Stowe,05,Permit,44.49772846,-72.72937183,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1413
19553,5L1416,Major,RELOCATION OF APPROX ONE MILE OF THE LONG TRAIL BETWEEN VT RTE 15 AND HOGBACK ROAD.,,Cambridge,05,Permit,44.64308706,-72.71026094,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1416
19556,5L1417,Minor,"CONSTRUCT 14 APARTMENTS IN THREE BUILDINGS, WITHIN THE NEXT THREE YEARS",,Cambridge,05,Permit,44.62414241,-72.82613855,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1417
19558,5L1420,Minor,"IMPROVEMENTS TO MT VIEW CAMPGROUND. CONVERT 16 TENT SITES TO RVE SITES WITH HOOKUPS, INSTALL A SEWAGE DISPOSAL FIELD, REMOVE 2 CABINS, INSTALL A POOL",Mountain View Campground,Morristown,05,Permit,44.5688708,-72.53497242,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1420
19560,5L1422,Major,CONSTRUCTION OF 42 RESIDENTIAL U NITS IN FIVE TWO STORY BLDGS WITH RELATED IMPROVEMENTS OON A 10 ACRE SITE.,,Stowe,05,Permit,44.4550069,-72.69004418,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1422
19563,5L1423,Major,CONSTRUCT 2 DUPLEXES ON A 2 A LOT.,,Johnson,05,Permit,44.64267058,-72.67723837,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1423
19564,5L1424,Minor,"CONSTRUCTION OF A TWO-STORY, 40' X 60' COMMERCIAL WOODWORKING SHOP AND SHOWROOM.  PARKING FOR 3 VEHICLES.",Lamoille Woodcraft,Hyde Park,05,Permit,44.5873576,-72.603176,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1424
19565,5L1426,Minor,USE A PORTION OF A RECENTLY-CONSTRUCTED BLD FOR COMMERCIAL USE AS AN INSURANCE OFFICE.,,Johnson,05,Permit,44.64421795,-72.7271287,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1426
19567,5L1428,Major,SUBDIVISION INVOLVING 25 ACRES OF LAND.,,Johnson,05,Permit,44.6506542,-72.63377353,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1428
19568,5L1438,Minor,CONVERSION AND EXPANSION OF AN EXISTING FIVE BEDROOM DUPLEX INTO AN ELEVEN BEDROOM COMMUNITY CARE FACILITY.,,Cambridge,05,Permit,44.62678995,-72.82669512,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1438
19569,5L1442,Major,SITING AND DEVELOPMENT OF TELECOMMUNICATIONS FACILITIES ON THE SUMMIT OF MT. MANSFIELD.,,Stowe,05,Permit,44.52491305,-72.8149948,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1442
19584,5L1443,Major,EXTRACT SAND AND GRAVEL.,,Wolcott,05,Permit,44.56353548,-72.53004601,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1443
19585,5L1444,Major,PROPOSED SAND AND GRAVEL PIT OPERATION.,"Eden Sand & Gravel Company, Inc.",Eden,05,Permit,44.70084087,-72.56867333,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1444
19586,5L1445,Major,SUBDIVISION AND CONSTRUCTION OF RELATED INFRASTRUCTURE INVOLVING A 46 +/- ACRE TRACT.,,Stowe,05,Permit,44.43915138,-72.71699633,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1445
19590,5L1446,Minor,"CONSTRUCT A 48' X 84' GARAGE TO BE USED FOR EQUIPMENT MAINTENANCE AND STORAGE, LUMBER STORAGE AND OFFICE SPACE.",,Hyde Park,05,Permit,44.67044025,-72.59209322,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1446
19591,5L1449,Minor,"CONSTRUCTION OF A PRIMITIVE LONG TRAIL THREE-SIDED 16' X 16' SHELTER, A 12' X 12' TENT PLATFORM AND THE REPLACEMENT OF AN EXISTING COMPOSTING PRIVY.",,Stowe,05,Permit,44.55685977,-72.77281377,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1449
19592,5L1459,Major,GRAVEL EXTRACTION INVOLVING APPROX 10 ACRES OF A 55 ACRE TRACT OVER A 15  YEAR PERIOD.,,Eden,05,Permit,44.70435756,-72.55566246,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1459
19593,5L1463,Minor,CONSTRUCTION OF 17 HOUSING UNITS AND RELATED IMPROVEMENTS ON A 7 +/- ACRE TRACT.,,Stowe,05,Permit,44.4838268,-72.72742942,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1463
19596,5L1467,Minor,THE CONSTRUCTION OF A 198' HIGH GUYED TELECOMMUNICATIONS TOWER ON A 5+\- SITE.,,Stowe,05,Permit,44.50701178,-72.69329039,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1467
19600,5L1469,Minor,"CONSTRUCTION OF A COMMERCIAL AUTO REPAIR GARAGE AND A SINGLE FAMILY RESIDENCE, BOTH TO BE SERVED BY ON-SITE WATER AND SEPTIC.",Cambridge Auto Repair,Cambridge,05,Permit,44.64465896,-72.90715276,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1469
19601,5L1477,Major,removal of portions of former Lamoille Valley railroad fill embankment to restore floodplain functio,,Johnson,05,Permit,44.57692009,-72.59473837,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1477
19606,5L1484,Minor,"Installation of 4 panel antennas, each 8' tall flush mounted onto each of 2 existing silos.  Also includes construction of a 10'x12' equipment shelter and associated cables and equipment.",Unicel,Morristown,05,Permit,44.57115567,-72.5843083,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1484
19607,5L1486,Major,"Retroactive review of storage structures constructed at Johnson Farm and Garden Center.  In addition, applicants propose converting a hay barn to commercial use by installing a cement floor.",Johnson Farm & Garden Center,Johnson,05,Permit,44.64260852,-72.71745857,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1486
19612,5L1488,Minor,Creation of a 5 lot subdivision involving 37.5 acres of land.  Four of the lots will be developed as single family residences.,Boyden Farms Subdivision,Cambridge,05,Permit,44.64060979,-72.89501329,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1488
19613,5L1492,Minor,"Removal over a 5 year period of approx. 3,500 cubic yds of ledge",The Copper Mine Corporation,Wolcott,05,Permit,44.52634995,-72.41874489,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1492
19617,5L1494,Minor,"On site processing/crushing of between 8-10 thousand yds of excavated ledge resulting from residential construction and landscaping on 141 acre tract.  Approx. 50% of processed material will be used on site, rest will be sold and trucked away for use…",Diane K. Halvorsen Revocable Trust,Stowe,05,Permit,44.50215839,-72.70562205,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1494
19618,5L1498,Minor,Construction of a 150'x30' self storage building to be constructed on one acre of a 165 acre tract.,,Eden,05,Permit,44.72430324,-72.56069216,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1498
19619,5L1499,Minor,"As built review of a drug rehabilitation facility consisting of (i) 3 dormitory buildings with a total of 36 units; (ii) a 6,500 sf pond, and (iii) onsite water and waste water disposal systems.  Application also requests approval of construction of…",,Johnson,05,Permit,44.62296329,-72.65765316,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1499
19620,5L1500,Major,A 22 lot residential subdivision with proposed construction of 22 duplexes and related infrastructure.,Virtual Realty,Morristown,05,Permit,44.55415818,-72.57906505,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1500
19625,5L1503,Minor,"""As built"" approval of a 4-plex residential building, construction of 3 additional residential units and a 4 lot subdivision on a 6.9 acre tract.",,Cambridge,05,Permit,44.64131688,-72.83253725,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1503
19626,5L1506,Major,Construction and operation of a telecommunications facility consisting of a 120' monopole tower and related improvements at a site located near The Knob.,"Rural Newco, LLC dba A T & T Mobility",Eden,05,Permit,44.72659965,-72.51612404,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1506
19628,5L1512,Minor,"Renovation of an existing barn and farmhouse for classrooms and administrative offices with municipal water and sewer, and construction of a 70 space parking lot for a day use alternative educational and therapeutic care facility.",Laraway Youth and Family Services,Johnson,05,Permit,44.6366743,-72.69751999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1512
19630,5L1514,Major,Construction of a 24 unit housing project on a 2.13 acre tract of land.,,Johnson,05,Permit,44.6364515,-72.67813692,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1514
19631,5L1515,Minor,Relocation of former West Branch School to junction of School/Pond Street to be utilized as office/exhibit space for Stowe Historical Society.,Stowe Historical Society,Stowe,05,Permit,44.4639772,-72.68434914,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1515
19633,5L1516,Minor,"Installation of a wireless communication facility at Caplan's building.   Project consists of 9 panel antennas, to be mounted on  rooftop 51' agl.  Related infrastructure includes: 3 equipment cabinets and a battery cabinet which will be installed in basement.",,Morristown,05,Permit,44.56250505,-72.59812902,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1516
